genre,age,nationalite,niveauEtudes,sessionId,associationType,personAType,valueOneA,valueTwoA,forceA,personBType,valueOneB,valueTwoB,forceB
femme,21,FRA,bac+4,23130459-a94f-409b-9906-f71be5b41b43,risk-reward,Robot,10,0,10,Personne âgée,0,10,10
femme,21,FRA,bac+4,23130459-a94f-409b-9906-f71be5b41b43,risk-reward,Robot,10,0,10,Homme petite taille,0,10,10
femme,21,FRA,bac+4,23130459-a94f-409b-9906-f71be5b41b43,effort-reward,Femme grande taille,10,10,9,Enfant,0,0,3
femme,21,FRA,bac+4,23130459-a94f-409b-9906-f71be5b41b43,risk-effort,Homme grande taille,0,10,10,Personne âgée,10,0,10
femme,21,FRA,bac+4,23130459-a94f-409b-9906-f71be5b41b43,effort-reward,Personne âgée,1,2,10,Femme grande taille,9,8,9
femme,21,FRA,bac+4,23130459-a94f-409b-9906-f71be5b41b43,risk-effort,Robot,10,10,10,Homme grande taille,0,0,10
femme,21,FRA,bac+4,23130459-a94f-409b-9906-f71be5b41b43,effort-reward,Femme grande taille,5,5,9,Homme grande taille,5,5,10
femme,21,FRA,bac+4,23130459-a94f-409b-9906-f71be5b41b43,risk-reward,Homme grande taille,5,5,10,Femme petite taille,5,5,7
femme,21,FRA,bac+4,23130459-a94f-409b-9906-f71be5b41b43,effort-reward,Femme petite taille,5,5,7,Homme grande taille,5,5,10
femme,21,FRA,bac+4,23130459-a94f-409b-9906-f71be5b41b43,risk-reward,Enfant,5,5,3,Femme grande taille,5,5,9
homme,45,IND,bac+5,1b3b38ab-a26a-4272-aea9-009c096d8341,risk-effort,Enfant,7,4,1,Robot,3,6,10
homme,45,IND,bac+5,1b3b38ab-a26a-4272-aea9-009c096d8341,effort-reward,Femme petite taille,7,3,3,Homme petite taille,3,7,4
homme,45,IND,bac+5,1b3b38ab-a26a-4272-aea9-009c096d8341,risk-reward,Enfant,9,4,1,Personne âgée,1,6,3
homme,45,IND,bac+5,1b3b38ab-a26a-4272-aea9-009c096d8341,risk-effort,Enfant,6,3,1,Femme petite taille,4,7,3
homme,45,IND,bac+5,1b3b38ab-a26a-4272-aea9-009c096d8341,risk-effort,Femme petite taille,8,3,3,Homme petite taille,2,7,4
femme,27,DZA,bac+5,f44345d4-f025-43d8-b49b-951f5d53e022,effort-reward,Enfant,5,5,1,Homme grande taille,5,5,1
femme,27,DZA,bac+5,f44345d4-f025-43d8-b49b-951f5d53e022,risk-effort,Personne âgée,10,0,1,Homme grande taille,0,10,1
femme,27,DZA,bac+5,f44345d4-f025-43d8-b49b-951f5d53e022,risk-effort,Homme grande taille,5,5,1,Enfant,5,5,1
femme,27,DZA,bac+5,f44345d4-f025-43d8-b49b-951f5d53e022,risk-reward,Homme grande taille,5,5,1,Robot,5,5,1
femme,27,DZA,bac+5,f44345d4-f025-43d8-b49b-951f5d53e022,risk-reward,Personne âgée,0,3,1,Homme petite taille,10,7,1
homme,20,DZA,bac+3,5260dc52-0a86-477a-8574-d86b95873c4b,effort-reward,Personne âgée,7,7,7,Femme grande taille,3,3,6
homme,55,FRA,bac+5,4e6785e1-d95e-4ffb-8352-19389f9acab1,effort-reward,Personne âgée,3,3,2,Femme grande taille,7,7,4
homme,55,FRA,bac+5,4e6785e1-d95e-4ffb-8352-19389f9acab1,effort-reward,Homme petite taille,5,5,6,Enfant,5,5,2
homme,55,FRA,bac+5,4e6785e1-d95e-4ffb-8352-19389f9acab1,risk-reward,Homme petite taille,5,5,6,Robot,5,5,4
homme,55,FRA,bac+5,4e6785e1-d95e-4ffb-8352-19389f9acab1,risk-reward,Enfant,5,5,2,Femme petite taille,5,5,4
homme,55,FRA,bac+5,4e6785e1-d95e-4ffb-8352-19389f9acab1,risk-effort,Femme grande taille,5,5,4,Personne âgée,5,5,2
homme,55,FRA,bac+5,4e6785e1-d95e-4ffb-8352-19389f9acab1,risk-effort,Femme grande taille,5,5,4,Personne âgée,5,5,2
homme,55,FRA,bac+5,4e6785e1-d95e-4ffb-8352-19389f9acab1,risk-effort,Homme grande taille,5,5,6,Robot,5,5,4
homme,55,FRA,bac+5,4e6785e1-d95e-4ffb-8352-19389f9acab1,risk-effort,Homme grande taille,5,5,6,Robot,5,5,4
homme,55,FRA,bac+5,4e6785e1-d95e-4ffb-8352-19389f9acab1,risk-effort,Homme petite taille,5,5,6,Homme grande taille,5,5,6
homme,55,FRA,bac+5,4e6785e1-d95e-4ffb-8352-19389f9acab1,risk-reward,Homme grande taille,5,5,6,Homme petite taille,5,5,6
homme,55,FRA,bac+5,4e6785e1-d95e-4ffb-8352-19389f9acab1,risk-reward,Homme grande taille,5,5,6,Homme petite taille,5,5,6
homme,55,FRA,bac+5,4e6785e1-d95e-4ffb-8352-19389f9acab1,risk-reward,Homme grande taille,5,5,6,Homme petite taille,5,5,6
homme,55,FRA,bac+5,4e6785e1-d95e-4ffb-8352-19389f9acab1,risk-effort,Homme petite taille,5,5,6,Enfant,5,5,2
homme,55,FRA,bac+5,4e6785e1-d95e-4ffb-8352-19389f9acab1,risk-effort,Homme petite taille,5,5,6,Femme petite taille,5,5,4
homme,55,FRA,bac+5,4e6785e1-d95e-4ffb-8352-19389f9acab1,risk-effort,Homme petite taille,5,5,6,Femme petite taille,5,5,4
homme,55,FRA,bac+5,4e6785e1-d95e-4ffb-8352-19389f9acab1,effort-reward,Femme petite taille,5,5,4,Femme grande taille,5,5,4
homme,55,FRA,bac+5,4e6785e1-d95e-4ffb-8352-19389f9acab1,risk-reward,Robot,5,5,4,Femme petite taille,5,5,4
homme,55,FRA,bac+5,4e6785e1-d95e-4ffb-8352-19389f9acab1,risk-effort,Homme petite taille,5,5,6,Homme grande taille,5,5,6
femme,23,PER,bac+4,858bd9be-b53b-49e1-9865-57b2c186604d,effort-reward,Enfant,0,10,2,Femme grande taille,10,0,6
femme,23,PER,bac+4,858bd9be-b53b-49e1-9865-57b2c186604d,risk-effort,Enfant,10,0,2,Femme petite taille,0,10,4
femme,23,PER,bac+4,858bd9be-b53b-49e1-9865-57b2c186604d,risk-reward,Robot,10,0,3,Femme grande taille,0,10,6
femme,23,PER,bac+4,858bd9be-b53b-49e1-9865-57b2c186604d,risk-reward,Robot,5,5,3,Femme grande taille,5,5,6
femme,23,PER,bac+4,858bd9be-b53b-49e1-9865-57b2c186604d,risk-effort,Enfant,10,0,2,Robot,0,10,3
femme,23,PER,bac+4,858bd9be-b53b-49e1-9865-57b2c186604d,risk-effort,Enfant,0,0,2,Homme petite taille,10,10,4
femme,23,PER,bac+4,858bd9be-b53b-49e1-9865-57b2c186604d,risk-effort,Femme grande taille,0,10,6,Homme grande taille,10,0,7
femme,23,PER,bac+4,858bd9be-b53b-49e1-9865-57b2c186604d,effort-reward,Femme petite taille,5,5,4,Femme grande taille,5,5,6
femme,23,PER,bac+4,858bd9be-b53b-49e1-9865-57b2c186604d,effort-reward,Enfant,0,0,2,Femme grande taille,10,10,6
femme,23,PER,bac+4,858bd9be-b53b-49e1-9865-57b2c186604d,risk-effort,Femme petite taille,5,5,4,Femme grande taille,5,5,6
femme,23,PER,bac+4,858bd9be-b53b-49e1-9865-57b2c186604d,risk-reward,Enfant,0,0,2,Homme petite taille,10,10,4
femme,23,PER,bac+4,858bd9be-b53b-49e1-9865-57b2c186604d,risk-reward,Enfant,0,0,2,Homme grande taille,10,10,7
femme,23,PER,bac+4,858bd9be-b53b-49e1-9865-57b2c186604d,risk-reward,Femme grande taille,5,5,6,Personne âgée,5,5,2
femme,23,PER,bac+4,858bd9be-b53b-49e1-9865-57b2c186604d,effort-reward,Robot,10,0,3,Enfant,0,10,2
femme,23,PER,bac+4,858bd9be-b53b-49e1-9865-57b2c186604d,risk-effort,Robot,0,0,3,Femme petite taille,10,10,4
femme,23,PER,bac+4,858bd9be-b53b-49e1-9865-57b2c186604d,effort-reward,Robot,10,0,3,Homme grande taille,0,10,7
femme,23,PER,bac+4,858bd9be-b53b-49e1-9865-57b2c186604d,risk-reward,Enfant,0,0,2,Femme grande taille,10,10,6
femme,23,PER,bac+4,858bd9be-b53b-49e1-9865-57b2c186604d,effort-reward,Femme grande taille,5,5,6,Homme petite taille,5,5,4
